Datetime,Open,High,Low,Close,Volume,OpenInterest
2020-02-03 15:09:00,3252.5,3253.0,3251.5,3252.0,1322,0
2020-02-03 15:10:00,3251.75,3252.25,3251.25,3251.75,812,0
2020-02-03 15:11:00,3252.0,3252.5,3251.25,3251.5,1327,0
2020-02-03 15:12:00,3251.25,3252.0,3250.75,3250.75,1791,0
2020-02-03 15:13:00,3251.0,3251.0,3250.0,3250.25,1431,0
2020-02-03 15:14:00,3250.5,3250.75,3249.5,3249.75,1501,0
2020-02-03 15:15:00,3249.75,3250.5,3249.75,3250.5,1187,0
2020-02-03 15:16:00,3250.5,3250.75,3249.5,3249.75,1715,0
2020-02-03 15:17:00,3249.75,3250.25,3249.5,3250.25,1022,0
2020-02-03 15:18:00,3250.25,3250.5,3249.0,3249.0,1717,0
2020-02-03 15:19:00,3249.0,3250.0,3248.75,3249.5,1452,0
2020-02-03 15:20:00,3249.5,3250.5,3249.5,3250.5,1236,0
2020-02-03 15:21:00,3250.5,3251.5,3249.5,3250.75,2582,0
2020-02-03 15:22:00,3250.5,3251.5,3249.75,3251.25,1643,0
2020-02-03 15:23:00,3251.5,3251.75,3251.0,3251.5,1564,0
2020-02-03 15:24:00,3251.5,3253.25,3251.5,3253.0,3525,0
2020-02-03 15:25:00,3252.75,3253.25,3252.0,3253.25,1355,0
2020-02-03 15:26:00,3253.25,3253.5,3252.0,3252.5,2249,0
2020-02-03 15:27:00,3252.25,3253.0,3251.75,3252.75,1209,0
2020-02-03 15:28:00,3253.0,3254.25,3252.75,3253.75,2407,0
2020-02-03 15:29:00,3253.75,3254.5,3253.0,3254.0,2538,0
2020-02-03 15:30:00,3254.0,3255.0,3253.75,3255.0,2989,0
2020-02-03 15:31:00,3255.0,3255.0,3253.25,3253.5,3210,0
2020-02-03 15:32:00,3253.25,3254.75,3253.25,3253.75,3201,0
2020-02-03 15:33:00,3253.5,3255.0,3253.5,3255.0,2599,0
2020-02-03 15:34:00,3255.0,3255.0,3253.75,3254.0,2520,0
2020-02-03 15:35:00,3253.75,3255.25,3253.75,3254.75,2426,0
2020-02-03 15:36:00,3255.0,3255.25,3253.75,3253.75,1829,0
2020-02-03 15:37:00,3253.75,3254.0,3252.75,3253.0,2612,0
2020-02-03 15:38:00,3252.75,3254.25,3252.75,3253.0,2628,0
2020-02-03 15:39:00,3253.0,3253.75,3252.5,3252.75,2754,0
2020-02-03 15:40:00,3253.0,3253.25,3252.25,3252.5,2621,0
2020-02-03 15:41:00,3252.25,3253.5,3251.75,3253.5,3021,0
2020-02-03 15:42:00,3253.5,3253.5,3251.75,3251.75,1921,0
2020-02-03 15:43:00,3251.75,3252.75,3251.25,3252.75,2361,0
2020-02-03 15:44:00,3252.75,3252.75,3250.5,3251.0,3228,0
2020-02-03 15:45:00,3250.75,3251.0,3250.0,3250.0,2377,0
2020-02-03 15:46:00,3250.0,3250.0,3248.75,3249.25,3977,0
2020-02-03 15:47:00,3249.25,3249.25,3248.25,3249.0,3344,0
2020-02-03 15:48:00,3249.0,3249.5,3248.75,3248.75,2320,0
2020-02-03 15:49:00,3248.5,3249.0,3247.25,3247.25,3957,0
2020-02-03 15:50:00,3247.25,3247.75,3246.0,3246.0,5333,0
2020-02-03 15:51:00,3246.25,3246.5,3245.0,3245.5,6937,0
2020-02-03 15:52:00,3245.5,3246.0,3244.25,3244.75,4458,0
2020-02-03 15:53:00,3244.5,3246.25,3244.25,3245.75,3376,0
2020-02-03 15:54:00,3245.75,3246.0,3244.25,3244.5,3304,0
2020-02-03 15:55:00,3244.25,3246.5,3244.25,3246.5,5690,0
2020-02-03 15:56:00,3246.25,3247.5,3246.0,3247.5,4974,0
2020-02-03 15:57:00,3247.5,3247.5,3246.5,3247.25,4265,0
2020-02-03 15:58:00,3247.5,3247.5,3246.25,3246.5,4333,0
2020-02-03 15:59:00,3246.75,3247.5,3245.75,3246.0,9800,0
2020-02-03 16:00:00,3246.25,3248.5,3245.75,3247.0,52633,0
2020-02-03 16:01:00,3246.75,3247.0,3244.75,3245.25,18369,0
2020-02-03 16:02:00,3245.0,3245.0,3243.5,3244.0,6867,0
2020-02-03 16:03:00,3243.75,3245.5,3243.25,3243.5,8060,0
2020-02-03 16:04:00,3243.5,3244.25,3242.25,3243.0,8644,0
2020-02-03 16:05:00,3242.75,3244.0,3242.75,3244.0,4626,0
2020-02-03 16:06:00,3244.0,3244.0,3243.25,3244.0,2460,0
2020-02-03 16:07:00,3244.0,3245.5,3243.75,3245.25,4343,0
2020-02-03 16:08:00,3245.25,3245.25,3244.25,3244.5,1644,0
2020-02-03 16:09:00,3244.5,3244.75,3243.5,3243.75,2323,0
2020-02-03 16:10:00,3243.75,3244.25,3243.5,3244.0,2070,0
2020-02-03 16:11:00,3244.0,3244.5,3243.5,3244.25,1617,0
2020-02-03 16:12:00,3244.25,3244.5,3243.75,3244.0,1303,0
2020-02-03 16:13:00,3244.25,3244.75,3243.75,3243.75,1708,0
2020-02-03 16:14:00,3244.0,3244.25,3243.5,3243.75,2873,0
2020-02-03 16:15:00,3244.0,3246.5,3243.5,3245.75,8923,0
2020-02-03 16:31:00,3245.75,3246.25,3245.0,3245.0,1022,0
2020-02-03 16:32:00,3245.0,3245.5,3244.75,3245.0,698,0
2020-02-03 16:33:00,3245.0,3245.5,3244.75,3245.0,220,0
2020-02-03 16:34:00,3245.0,3245.25,3244.75,3245.0,280,0
2020-02-03 16:35:00,3245.25,3245.5,3245.0,3245.25,196,0
2020-02-03 16:36:00,3245.0,3245.5,3245.0,3245.25,472,0
2020-02-03 16:37:00,3245.25,3245.5,3245.25,3245.25,24,0
2020-02-03 16:38:00,3245.25,3245.5,3245.0,3245.5,166,0
2020-02-03 16:39:00,3245.25,3245.5,3245.0,3245.0,198,0
2020-02-03 16:40:00,3245.0,3245.25,3244.75,3245.25,278,0
2020-02-03 16:41:00,3245.0,3245.0,3244.25,3244.5,432,0
2020-02-03 16:42:00,3244.5,3245.25,3244.25,3245.0,307,0
2020-02-03 16:43:00,3245.0,3245.0,3244.5,3244.75,350,0
2020-02-03 16:44:00,3244.75,3244.75,3244.5,3244.5,70,0
2020-02-03 16:45:00,3244.5,3244.75,3244.5,3244.75,69,0
2020-02-03 16:46:00,3244.75,3245.0,3244.75,3245.0,62,0
2020-02-03 16:47:00,3244.75,3245.25,3244.75,3245.0,220,0
2020-02-03 16:48:00,3245.0,3245.5,3245.0,3245.25,239,0
2020-02-03 16:49:00,3245.25,3246.0,3245.25,3246.0,595,0
2020-02-03 16:50:00,3246.0,3246.0,3245.5,3245.75,112,0
2020-02-03 16:51:00,3245.75,3246.0,3245.75,3246.0,316,0
2020-02-03 16:52:00,3245.75,3245.75,3245.5,3245.75,77,0
2020-02-03 16:53:00,3245.5,3246.0,3245.5,3246.0,154,0
2020-02-03 16:54:00,3245.75,3246.0,3245.5,3245.75,307,0
2020-02-03 16:55:00,3245.75,3245.75,3245.25,3245.75,408,0
2020-02-03 16:56:00,3245.75,3245.75,3245.5,3245.5,119,0
2020-02-03 16:57:00,3245.75,3245.75,3245.0,3245.25,209,0
2020-02-03 16:58:00,3245.25,3245.5,3245.25,3245.25,94,0
2020-02-03 16:59:00,3245.5,3245.5,3245.25,3245.25,152,0
2020-02-03 17:00:00,3245.5,3245.5,3245.0,3245.0,496,0
2020-02-04 09:01:00,3289.0,3289.5,3288.0,3288.25,1099,0
2020-02-04 09:02:00,3288.25,3288.25,3287.25,3287.5,1513,0
2020-02-04 09:03:00,3287.5,3288.0,3287.25,3287.25,625,0
2020-02-04 09:04:00,3287.5,3288.0,3287.25,3287.75,1349,0
2020-02-04 09:05:00,3287.75,3287.75,3286.75,3286.75,1916,0
2020-02-04 09:06:00,3286.75,3287.5,3286.25,3286.25,1550,0
2020-02-04 09:07:00,3286.25,3287.0,3286.25,3286.5,1662,0
2020-02-04 09:08:00,3286.5,3287.5,3286.5,3287.25,514,0
2020-02-04 09:09:00,3287.25,3288.25,3287.0,3287.75,1009,0
2020-02-04 09:10:00,3288.0,3288.25,3287.75,3287.75,320,0
2020-02-04 09:11:00,3288.0,3288.0,3287.0,3287.25,863,0
2020-02-04 09:12:00,3287.25,3287.75,3287.25,3287.5,454,0
2020-02-04 09:13:00,3287.5,3287.75,3287.25,3287.5,695,0
2020-02-04 09:14:00,3287.5,3287.75,3286.25,3286.25,878,0
2020-02-04 09:15:00,3286.25,3286.75,3284.75,3285.75,2419,0
2020-02-04 09:16:00,3285.75,3285.75,3284.5,3284.5,2170,0
2020-02-04 09:17:00,3284.75,3285.5,3284.5,3284.5,1541,0
2020-02-04 09:18:00,3284.75,3285.0,3284.0,3284.0,1221,0
2020-02-04 09:19:00,3284.25,3284.75,3283.75,3284.0,1401,0
2020-02-04 09:20:00,3284.0,3284.5,3284.0,3284.5,1299,0
2020-02-04 09:21:00,3284.5,3285.0,3284.0,3285.0,1519,0
2020-02-04 09:22:00,3285.0,3285.5,3284.75,3285.25,1727,0
2020-02-04 09:23:00,3285.5,3285.75,3285.25,3285.75,1004,0
2020-02-04 09:24:00,3285.5,3286.0,3285.5,3285.75,1471,0
2020-02-04 09:25:00,3286.0,3286.0,3285.25,3285.5,1523,0
2020-02-04 09:26:00,3285.5,3285.5,3284.75,3285.0,620,0
2020-02-04 09:27:00,3285.25,3285.5,3284.5,3284.75,1234,0
2020-02-04 09:28:00,3284.75,3285.0,3284.5,3284.75,1319,0
2020-02-04 09:29:00,3285.0,3286.0,3284.5,3285.5,2627,0
2020-02-04 09:30:00,3285.5,3286.5,3285.0,3286.25,2306,0
2020-02-04 09:31:00,3286.5,3289.25,3285.75,3288.25,19992,0
2020-02-04 09:32:00,3288.25,3288.5,3284.0,3284.25,15676,0
2020-02-04 09:33:00,3284.25,3286.0,3283.0,3283.5,12286,0
2020-02-04 09:34:00,3283.5,3285.25,3283.25,3284.5,9767,0
2020-02-04 09:35:00,3284.25,3286.5,3284.0,3285.75,7998,0
2020-02-04 09:36:00,3285.75,3288.25,3285.25,3287.25,8987,0
2020-02-04 09:37:00,3287.0,3288.25,3285.25,3285.75,7771,0
2020-02-04 09:38:00,3285.75,3287.0,3284.25,3286.75,6857,0
2020-02-04 09:39:00,3287.0,3287.25,3283.75,3284.0,7102,0
2020-02-04 09:40:00,3283.75,3284.0,3282.25,3282.75,8504,0
2020-02-04 09:41:00,3283.0,3286.75,3282.75,3285.5,7432,0
2020-02-04 09:42:00,3285.5,3286.25,3285.25,3286.25,4582,0
2020-02-04 09:43:00,3286.0,3287.5,3285.5,3287.0,5626,0
2020-02-04 09:44:00,3287.25,3287.75,3286.5,3287.75,4587,0
2020-02-04 09:45:00,3287.75,3288.0,3286.5,3286.75,3948,0
2020-02-04 09:46:00,3287.0,3289.0,3287.0,3289.0,5814,0
2020-02-04 09:47:00,3289.25,3291.5,3289.0,3290.0,12790,0
2020-02-04 09:48:00,3290.0,3291.5,3289.5,3291.0,7065,0
2020-02-04 09:49:00,3291.0,3292.75,3291.0,3292.25,8486,0
2020-02-04 09:50:00,3292.25,3293.5,3291.75,3293.5,9183,0
2020-02-04 09:51:00,3293.5,3293.75,3292.0,3292.25,6556,0
2020-02-04 09:52:00,3292.0,3293.0,3291.5,3291.75,5581,0
2020-02-04 09:53:00,3292.0,3293.0,3291.75,3292.25,4089,0
2020-02-04 09:54:00,3292.25,3293.5,3291.25,3293.25,6363,0
2020-02-04 09:55:00,3293.25,3293.75,3292.25,3293.0,5530,0
2020-02-04 09:56:00,3293.25,3293.25,3291.75,3292.0,5840,0
2020-02-04 09:57:00,3292.0,3292.75,3292.0,3292.25,4705,0
2020-02-04 09:58:00,3292.25,3294.5,3292.0,3293.75,6645,0
2020-02-04 09:59:00,3293.75,3294.75,3293.5,3294.0,5050,0
2020-02-04 10:00:00,3294.0,3294.25,3292.5,3292.75,4120,0
2020-02-04 10:01:00,3292.5,3294.25,3291.25,3292.75,8195,0
2020-02-04 10:02:00,3292.75,3293.0,3291.5,3292.0,5369,0
2020-02-04 10:03:00,3292.0,3292.5,3291.5,3291.75,4817,0
2020-02-04 10:04:00,3292.0,3293.25,3291.5,3291.75,4747,0
2020-02-04 10:05:00,3291.75,3293.25,3291.0,3291.25,5901,0
2020-02-04 10:06:00,3291.5,3291.75,3290.75,3290.75,5562,0
2020-02-04 10:07:00,3291.0,3292.25,3290.5,3291.75,5156,0
2020-02-04 10:08:00,3291.75,3293.5,3291.5,3293.0,6057,0
2020-02-04 10:09:00,3292.75,3293.75,3292.75,3293.25,4341,0
2020-02-04 10:10:00,3293.5,3293.75,3292.25,3292.75,4464,0
2020-02-04 10:11:00,3292.75,3294.25,3291.5,3291.75,6318,0
2020-02-04 10:12:00,3291.75,3292.5,3290.75,3291.0,3559,0
2020-02-04 10:13:00,3291.0,3292.25,3289.5,3289.75,10788,0
2020-02-04 10:14:00,3289.75,3290.25,3288.5,3288.75,5399,0
2020-02-04 10:15:00,3288.75,3289.75,3288.5,3289.25,4503,0
2020-02-04 10:16:00,3289.0,3289.75,3288.25,3288.75,3732,0
2020-02-04 10:17:00,3288.75,3289.5,3288.0,3289.5,5122,0
2020-02-04 10:18:00,3289.5,3290.5,3288.75,3289.0,4988,0
2020-02-04 10:19:00,3289.0,3289.75,3288.75,3289.25,4368,0
2020-02-04 10:20:00,3289.25,3290.75,3289.0,3290.75,3616,0
2020-02-04 10:21:00,3290.75,3291.0,3290.0,3290.25,4327,0
2020-02-04 10:22:00,3290.25,3291.0,3289.5,3290.75,3354,0
2020-02-04 10:23:00,3291.0,3291.75,3290.0,3290.0,4094,0
2020-02-04 10:24:00,3290.0,3291.75,3289.5,3291.75,3519,0
2020-02-04 10:25:00,3291.75,3293.0,3291.75,3292.25,3302,0
2020-02-04 10:26:00,3292.25,3293.75,3292.0,3292.75,4221,0
2020-02-04 10:27:00,3292.75,3293.5,3292.5,3293.25,2416,0
2020-02-04 10:28:00,3293.0,3295.25,3293.0,3295.0,4993,0
2020-02-04 10:29:00,3294.75,3295.25,3294.25,3295.25,3275,0
2020-02-04 10:30:00,3295.0,3296.5,3294.75,3296.5,8070,0
2020-02-04 10:31:00,3296.5,3296.75,3295.0,3295.75,7166,0
2020-02-04 10:32:00,3295.75,3296.5,3295.5,3296.0,2879,0
2020-02-04 10:33:00,3296.0,3296.25,3295.25,3296.0,2857,0
2020-02-04 10:34:00,3296.0,3296.5,3295.25,3296.25,3780,0
2020-02-04 10:35:00,3296.25,3296.25,3295.25,3295.75,2850,0
2020-02-04 10:36:00,3295.5,3297.75,3295.5,3297.5,8277,0
2020-02-04 10:37:00,3297.75,3298.0,3297.0,3298.0,3306,0
2020-02-04 10:38:00,3298.0,3298.5,3297.75,3298.0,3459,0
2020-02-04 10:39:00,3298.25,3298.5,3297.5,3298.25,4159,0
2020-02-04 10:40:00,3298.0,3298.5,3297.25,3297.75,3055,0
2020-02-04 10:41:00,3297.75,3298.5,3297.75,3298.0,3200,0
2020-02-04 10:42:00,3298.0,3298.5,3297.5,3298.5,1917,0
2020-02-04 10:43:00,3298.5,3298.75,3297.75,3298.25,3061,0
2020-02-04 10:44:00,3298.5,3298.75,3297.75,3298.25,2964,0
2020-02-04 10:45:00,3298.25,3299.0,3297.75,3298.25,3140,0
2020-02-04 10:46:00,3298.25,3298.75,3296.5,3297.0,5528,0
2020-02-04 10:47:00,3297.25,3297.75,3297.0,3297.0,3594,0
2020-02-04 10:48:00,3297.25,3297.5,3296.5,3297.25,2325,0
2020-02-04 10:49:00,3297.25,3297.5,3296.25,3296.75,2537,0
2020-02-04 10:50:00,3296.75,3297.0,3296.0,3296.25,2108,0
2020-02-04 10:51:00,3296.25,3296.5,3295.25,3296.0,3629,0
2020-02-04 10:52:00,3296.0,3297.0,3295.5,3296.75,2933,0
2020-02-04 10:53:00,3296.75,3297.0,3295.75,3296.25,2738,0
2020-02-04 10:54:00,3296.25,3297.0,3295.25,3295.5,3326,0
2020-02-04 10:55:00,3295.75,3296.5,3295.5,3295.75,2261,0
2020-02-04 10:56:00,3296.0,3297.75,3295.5,3297.0,4262,0
2020-02-04 10:57:00,3297.25,3297.5,3295.25,3295.5,2281,0
2020-02-04 10:58:00,3295.5,3295.5,3294.0,3294.75,4061,0
2020-02-04 10:59:00,3295.0,3295.0,3294.0,3294.5,1966,0
2020-02-04 11:00:00,3294.75,3295.25,3294.25,3295.0,3858,0
2020-02-04 11:01:00,3294.75,3295.75,3294.25,3295.5,4138,0
2020-02-04 11:02:00,3295.75,3296.0,3295.25,3296.0,1368,0
2020-02-04 11:03:00,3296.0,3296.0,3295.0,3295.75,1648,0
2020-02-04 11:04:00,3296.0,3296.0,3294.75,3295.0,1664,0
2020-02-04 11:05:00,3295.25,3295.5,3294.5,3295.0,2219,0
2020-02-04 11:06:00,3295.0,3296.5,3294.75,3296.5,1938,0
2020-02-04 11:07:00,3296.5,3297.0,3296.25,3296.5,1626,0
2020-02-04 11:08:00,3296.75,3296.75,3295.75,3295.75,1635,0
2020-02-04 11:09:00,3296.0,3296.0,3293.75,3294.5,3397,0
2020-02-04 11:10:00,3294.5,3295.25,3294.5,3295.25,1416,0
2020-02-04 11:11:00,3295.25,3295.75,3294.75,3295.5,2088,0
2020-02-04 11:12:00,3295.5,3297.25,3295.5,3296.5,4896,0
2020-02-04 11:13:00,3296.5,3296.75,3295.25,3295.75,3661,0
2020-02-04 11:14:00,3295.75,3296.75,3295.75,3296.75,2766,0
2020-02-04 11:15:00,3296.75,3297.0,3295.0,3296.0,4173,0
2020-02-04 11:16:00,3295.75,3296.5,3295.25,3296.0,2133,0
2020-02-04 11:17:00,3296.0,3296.75,3295.75,3296.5,2136,0
2020-02-04 11:18:00,3296.5,3297.5,3296.5,3297.25,2439,0
2020-02-04 11:19:00,3297.25,3298.25,3296.75,3298.25,2816,0
2020-02-04 11:20:00,3298.25,3298.25,3297.75,3297.75,2352,0
2020-02-04 11:21:00,3297.75,3298.5,3297.75,3298.5,3231,0
2020-02-04 11:22:00,3298.5,3298.75,3297.75,3298.25,2881,0
2020-02-04 11:23:00,3298.25,3298.5,3298.0,3298.25,1291,0
2020-02-04 11:24:00,3298.5,3299.5,3298.25,3299.5,4574,0
2020-02-04 11:25:00,3299.5,3299.5,3299.0,3299.0,1699,0
2020-02-04 11:26:00,3299.0,3299.5,3299.0,3299.0,1407,0
2020-02-04 11:27:00,3299.0,3300.25,3299.0,3299.25,4010,0
2020-02-04 11:28:00,3299.25,3300.0,3298.75,3299.75,2825,0
2020-02-04 11:29:00,3299.5,3300.75,3299.5,3300.25,3331,0
2020-02-04 11:30:00,3300.25,3300.75,3298.75,3299.0,4950,0
2020-02-04 11:31:00,3299.25,3299.5,3298.5,3298.75,4124,0
2020-02-04 11:32:00,3298.5,3300.5,3298.5,3300.5,2539,0
2020-02-04 11:33:00,3300.25,3302.25,3300.25,3301.75,7701,0
2020-02-04 11:34:00,3301.75,3302.0,3300.5,3301.25,3557,0
2020-02-04 11:35:00,3301.25,3302.0,3301.0,3301.75,2601,0
2020-02-04 11:36:00,3301.75,3301.75,3300.75,3301.0,2175,0
2020-02-04 11:37:00,3301.25,3302.0,3301.0,3301.25,1951,0
2020-02-04 11:38:00,3301.0,3301.5,3300.75,3301.0,2177,0
2020-02-04 11:39:00,3301.25,3302.25,3301.0,3302.0,2924,0
2020-02-04 11:40:00,3302.25,3302.75,3301.75,3302.25,2730,0
2020-02-04 11:41:00,3302.25,3302.5,3301.5,3301.5,1765,0
2020-02-04 11:42:00,3301.5,3301.75,3300.75,3301.25,2737,0
2020-02-04 11:43:00,3301.5,3302.25,3301.0,3301.75,2037,0
2020-02-04 11:44:00,3302.0,3302.5,3301.5,3302.0,3295,0
2020-02-04 11:45:00,3302.0,3302.25,3301.25,3302.0,2384,0
2020-02-04 11:46:00,3302.0,3302.25,3301.5,3301.5,1392,0
2020-02-04 11:47:00,3301.75,3302.75,3301.75,3302.75,2409,0
2020-02-04 11:48:00,3302.75,3304.5,3302.5,3302.75,8178,0
2020-02-04 11:49:00,3303.0,3303.25,3302.25,3302.25,2200,0
2020-02-04 11:50:00,3302.5,3302.75,3302.25,3302.75,794,0
2020-02-04 11:51:00,3302.75,3302.75,3301.5,3301.75,3234,0
2020-02-04 11:52:00,3301.75,3301.75,3300.25,3300.25,4034,0
2020-02-04 11:53:00,3300.5,3301.0,3300.25,3301.0,1989,0
2020-02-04 11:54:00,3301.0,3301.0,3300.5,3300.75,1420,0
2020-02-04 11:55:00,3301.0,3301.0,3299.75,3300.0,1634,0
2020-02-04 11:56:00,3300.0,3300.25,3299.5,3299.5,1758,0
2020-02-04 11:57:00,3299.75,3300.75,3299.5,3300.0,2661,0
2020-02-04 11:58:00,3300.25,3300.25,3299.75,3300.0,1640,0
2020-02-04 11:59:00,3300.25,3300.25,3299.75,3300.25,1733,0
2020-02-04 12:00:00,3300.25,3301.5,3300.0,3301.0,1548,0
2020-02-04 12:01:00,3301.25,3301.5,3300.75,3301.0,1612,0
2020-02-04 12:02:00,3301.0,3301.75,3300.5,3301.25,1900,0
2020-02-04 12:03:00,3301.25,3302.0,3301.0,3301.25,1765,0
2020-02-04 12:04:00,3301.25,3301.5,3300.25,3301.0,2961,0
2020-02-04 12:05:00,3301.25,3302.0,3300.75,3302.0,3310,0
2020-02-04 12:06:00,3302.0,3302.0,3300.5,3301.25,1525,0
2020-02-04 12:07:00,3301.25,3302.0,3301.25,3302.0,842,0
2020-02-04 12:08:00,3302.0,3302.25,3301.5,3301.5,1363,0
2020-02-04 12:09:00,3301.75,3301.75,3301.0,3301.25,1857,0
2020-02-04 12:10:00,3301.25,3302.25,3301.25,3302.0,2302,0
2020-02-04 12:11:00,3302.0,3302.5,3302.0,3302.25,851,0
2020-02-04 12:12:00,3302.5,3302.75,3302.0,3302.5,1576,0
2020-02-04 12:13:00,3302.5,3303.5,3302.5,3303.0,2167,0
2020-02-04 12:14:00,3303.25,3303.25,3302.5,3302.75,991,0
2020-02-04 12:15:00,3302.75,3303.5,3302.75,3303.25,1110,0
2020-02-04 12:16:00,3303.25,3303.75,3302.75,3303.25,1966,0
2020-02-04 12:17:00,3303.25,3303.5,3302.75,3303.0,1459,0
2020-02-04 12:18:00,3303.25,3304.0,3300.0,3302.25,8806,0
2020-02-04 12:19:00,3302.25,3303.5,3300.75,3303.0,6384,0
2020-02-04 12:20:00,3303.0,3303.5,3301.25,3301.25,2476,0
2020-02-04 12:21:00,3301.5,3302.5,3301.25,3302.0,1208,0
2020-02-04 12:22:00,3302.0,3302.5,3301.25,3302.25,1447,0
2020-02-04 12:23:00,3302.5,3303.5,3302.5,3302.75,1189,0
2020-02-04 12:24:00,3303.0,3303.5,3302.75,3303.5,1117,0
2020-02-04 12:25:00,3303.5,3303.75,3303.25,3303.5,1072,0
2020-02-04 12:26:00,3303.5,3304.0,3302.75,3303.0,1249,0
2020-02-04 12:27:00,3303.25,3303.25,3302.75,3302.75,1496,0
2020-02-04 12:28:00,3303.0,3303.5,3302.75,3302.75,1113,0
2020-02-04 12:29:00,3303.0,3303.25,3302.25,3302.75,1546,0
2020-02-04 12:30:00,3303.0,3304.0,3302.5,3303.25,1672,0
2020-02-04 12:31:00,3303.5,3304.0,3303.25,3303.5,1591,0
2020-02-04 12:32:00,3303.5,3303.5,3302.25,3302.5,2269,0
2020-02-04 12:33:00,3302.5,3303.0,3302.0,3302.0,1012,0
2020-02-04 12:34:00,3302.25,3302.75,3302.0,3302.25,1337,0
2020-02-04 12:35:00,3302.25,3302.5,3301.75,3302.0,685,0
2020-02-04 12:36:00,3302.25,3302.25,3301.5,3302.0,1253,0
2020-02-04 12:37:00,3302.25,3302.5,3302.25,3302.5,883,0
2020-02-04 12:38:00,3302.5,3302.75,3301.75,3301.75,916,0
2020-02-04 12:39:00,3302.0,3302.25,3301.75,3302.0,509,0
2020-02-04 12:40:00,3302.0,3302.5,3302.0,3302.5,730,0
2020-02-04 12:41:00,3302.5,3302.75,3302.25,3302.5,986,0
2020-02-04 12:42:00,3302.5,3302.5,3302.0,3302.5,664,0
2020-02-04 12:43:00,3302.5,3302.5,3301.75,3302.0,881,0
2020-02-04 12:44:00,3302.25,3302.25,3301.0,3301.75,2249,0
2020-02-04 12:45:00,3302.0,3302.5,3301.75,3302.25,1454,0
2020-02-04 12:46:00,3302.5,3303.25,3302.5,3302.75,1111,0
2020-02-04 12:47:00,3302.75,3302.75,3302.0,3302.0,1149,0
2020-02-04 12:48:00,3302.25,3302.25,3301.0,3302.0,1855,0
2020-02-04 12:49:00,3302.0,3302.5,3301.25,3301.25,1306,0
2020-02-04 12:50:00,3301.5,3301.75,3301.0,3301.25,1013,0
2020-02-04 12:51:00,3301.25,3302.0,3301.0,3301.25,1214,0
2020-02-04 12:52:00,3301.5,3301.5,3300.75,3301.25,1127,0
2020-02-04 12:53:00,3301.25,3301.5,3300.75,3301.5,1097,0
2020-02-04 12:54:00,3301.5,3301.5,3300.75,3301.25,876,0
2020-02-04 12:55:00,3301.25,3302.0,3301.25,3302.0,620,0
2020-02-04 12:56:00,3302.0,3302.5,3301.75,3302.5,929,0
2020-02-04 12:57:00,3302.5,3302.5,3302.0,3302.0,528,0
2020-02-04 12:58:00,3302.0,3302.75,3301.75,3302.75,1303,0
2020-02-04 12:59:00,3302.75,3302.75,3302.25,3302.5,524,0
2020-02-04 13:00:00,3302.5,3302.75,3301.5,3302.75,1049,0
2020-02-04 13:01:00,3302.75,3303.25,3302.75,3303.25,1436,0
2020-02-04 13:02:00,3303.25,3303.25,3302.75,3303.0,1176,0
2020-02-04 13:03:00,3303.25,3303.5,3302.75,3303.0,812,0
2020-02-04 13:04:00,3302.75,3303.0,3302.5,3302.5,302,0
2020-02-04 13:05:00,3302.75,3303.5,3302.5,3303.0,1003,0
2020-02-04 13:06:00,3303.0,3303.25,3302.75,3303.25,678,0
2020-02-04 13:07:00,3303.25,3303.25,3302.5,3302.5,832,0
2020-02-04 13:08:00,3302.75,3302.75,3302.5,3302.75,948,0
2020-02-04 13:09:00,3302.75,3302.75,3301.75,3302.25,1002,0
2020-02-04 13:10:00,3302.25,3302.5,3301.5,3302.0,1058,0
2020-02-04 13:11:00,3302.0,3302.25,3301.75,3302.25,316,0
2020-02-04 13:12:00,3302.25,3302.25,3301.75,3301.75,901,0
2020-02-04 13:13:00,3301.75,3301.75,3301.25,3301.25,755,0
2020-02-04 13:14:00,3301.25,3301.25,3300.75,3300.75,1472,0
2020-02-04 13:15:00,3300.75,3301.0,3300.0,3300.25,2127,0
2020-02-04 13:16:00,3300.25,3300.5,3299.75,3299.75,1734,0
2020-02-04 13:17:00,3299.75,3300.0,3299.0,3299.5,2101,0
2020-02-04 13:18:00,3299.25,3299.5,3298.75,3298.75,1587,0
2020-02-04 13:19:00,3298.75,3299.25,3298.5,3298.75,2686,0
2020-02-04 13:20:00,3298.75,3299.25,3298.75,3299.25,925,0
2020-02-04 13:21:00,3299.25,3299.25,3298.25,3299.25,2565,0
2020-02-04 13:22:00,3299.0,3299.25,3298.25,3298.5,1179,0
2020-02-04 13:23:00,3298.5,3298.75,3298.25,3298.5,578,0
2020-02-04 13:24:00,3298.75,3299.0,3298.25,3298.25,1367,0
2020-02-04 13:25:00,3298.5,3298.5,3298.0,3298.25,960,0
2020-02-04 13:26:00,3298.25,3298.25,3296.75,3297.0,3761,0
2020-02-04 13:27:00,3297.0,3297.25,3296.25,3296.75,1343,0
2020-02-04 13:28:00,3296.5,3297.5,3296.25,3297.25,1702,0
2020-02-04 13:29:00,3297.25,3298.25,3297.25,3298.25,866,0
2020-02-04 13:30:00,3298.25,3298.5,3298.0,3298.0,874,0
2020-02-04 13:31:00,3298.25,3298.5,3298.0,3298.5,1388,0
2020-02-04 13:32:00,3298.25,3298.5,3298.0,3298.5,1531,0
